source,target,weight
much,though,0.1588649423814627
need,until,0.19603592531857697
need,whom,0.16585330027032918
neither,can,0.158228910410113
neither,nor,0.18200702228155585
neither,though,0.17313037892115862
neither,whom,0.19044958852428345
nevertheless,many,0.23108944355686986
nevertheless,may,0.17049803621310586
nevertheless,nevertheless,0.18918596558190626
nevertheless,shall,0.1572523870155767
next,although,0.1694497120975165
next,beside,0.18203221636906428
next,however,0.18785638808387675
next,inside,0.19732332534003647
next,into,0.1654300062485108
next,like,0.15700599690223654
next,many,0.1942547531630715
next,might,0.20423732473607004
next,round,0.20452566242678166
next,shall,0.1544981359866488
next,should,0.18007803607750594
next,though,0.180323391397277
no,spite,0.1661320131103305
nobody,nobody,0.2677669147459479
none,although,0.15762157476150512
none,like,0.18690771431147876
none,none,0.21074941987505608
none,these,0.15134022209420503
nor,into,0.16586724197351727
nor,these,0.17126904017133007
nor,until,0.15346301699041678
nothing,ahead,0.20290641574277218
nothing,either,0.15684298798524504
nothing,however,0.25208278599320166
nothing,nevertheless,0.30152157415031083
nothing,next,0.15491630595194045
nothing,other,0.15590222701896767
nothing,round,0.2522443014065792
nothing,shall,0.16369864943094076
nothing,though,0.26844162102414126
of,absent,0.16603103513891745
of,according,0.2585013202001164
of,although,0.177720737637551
of,beneath,0.16661954029411152
of,can,0.15020002659300416
of,certain,0.15679267966776034
of,considering,0.20536059639581217
of,either,0.19841885936842585
of,however,0.17238359352114435
of,instead,0.2745929253544593
of,itself,0.1836941958694241
of,many,0.17072867600072433
of,might,0.2271124742549875
of,nevertheless,0.22523881621602077
of,nobody,0.1781417703730348
of,none,0.18826294448559136
of,onto,0.17447657335237418
of,regarding,0.1694745672527473
of,round,0.18809460807696882
of,such,0.17151599510976945
of,themselves,0.1751485374853382
of,then,0.15067886108295248
of,thence,0.1691808219284607
of,though,0.23852829464928257
of,until,0.19596148913687392
of,various,0.24317178317670224
of,whatever,0.187686434917444
of,whom,0.1582049932933211
off,bit,0.17865696410955634
off,can,0.16699690533347786
off,during,0.18550219250155578
off,itself,0.23038114253510725
off,may,0.15611511273398657
off,might,0.16624855872299746
off,need,0.16690584133529998
off,nor,0.19789083969033305
off,round,0.26149878551252526
off,such,0.17300000000287502
off,this,0.14943043003649786
off,though,0.19517546117049034
off,till,0.1529763875790757
off,until,0.1752497672804353
off,whilst,0.22414515551664377
off,whom,0.19305819797289492
on,absent,0.1667976713641032
on,although,0.15254615149042028
on,around,0.17157103805661705
on,below,0.16860077591797915
on,beneath,0.18510767723358032
on,besides,0.17366218258928195
on,certain,0.18278435263685755
on,however,0.21469215561857127
on,inside,0.168613216278787
on,instead,0.2509907994495286
on,itself,0.17683423585949012
on,many,0.1844274529492619
on,might,0.2086913732534046
on,need,0.16271101601969182
on,nevertheless,0.3023476123824
on,next,0.15724930661480763
on,nobody,0.19746825073516558
on,none,0.27178887568284255
on,round,0.25076198203697475
on,should,0.17900121034947608
on,such,0.19390407351774186
on,themselves,0.2402867450495827
on,then,0.16568569833286464
on,therefore,0.17981448971957423
on,though,0.22297690800336564
on,various,0.167027326019392
on,whilst,0.15951012812298015
on,within,0.19146526506164072
once,bit,0.1683408997225856
once,although,0.18726242390801806
once,certain,0.18264061885060043
once,during,0.1573201562644116
once,if,0.15259512781860735
once,inside,0.1597214348965587
once,like,0.16646354874321956
once,many,0.2073554284657908
once,may,0.17792066019788355
once,might,0.24953832083766583
once,round,0.2715752166735218
once,something,0.1703106121384887
once,such,0.1671691435562416
once,though,0.2037669161633139
once,whom,0.21660327998040343
once,within,0.18650752680701013
one,beside,0.15286933721396156
one,can,0.15486695574703585
one,inside,0.15968766758607558
one,instead,0.16655096208802886
one,nevertheless,0.16966539972473782
one,whilst,0.17344532567293403
onto,onto,0.1620919799682617
opposite,either,0.16380424931956866
opposite,however,0.1792876893212416
opposite,then,0.15044864251702858
opposite,therefore,0.18911550420702078
or,bit,0.17420414147510646
or,ahead,0.1650996107434121
or,around,0.1612835136628524
or,beneath,0.2362481728592825
or,beside,0.177029243470492
or,certain,0.19274920553475924
or,however,0.23604786804621866
or,instead,0.20822024111072765
or,into,0.18432649231522097
or,itself,0.18361363359717262
or,many,0.16799196850136297
or,might,0.15902915328686654
or,none,0.20191893541358918
or,round,0.18067476144851596
or,themselves,0.1722605772782055
or,until,0.21066826937114025
or,whatever,0.20249186531020763
or,whom,0.15514437304044654
or,whose,0.1725349615122292
other,ahead,0.210370856189454
other,certain,0.22120945346229703
other,either,0.1603166997228651
other,however,0.2371357844871795
other,many,0.15701460183754823
other,might,0.19294938039171688
other,nor,0.1769950767183902
other,round,0.22949688622269818
other,should,0.1493047668893721
other,since,0.1762590367567447
other,something,0.16333978353852785
other,these,0.15208968404180245
other,though,0.22991014217872907
other,until,0.21116509963326097
ought,like,0.1721025147486061
ought,then,0.1523407074719363
our,among,0.151104645582007
our,aside,0.15089053306184091
our,beneath,0.15117948434751574
our,inside,0.20808577221130117
our,instead,0.29518254405734506
our,into,0.15640180460232733
our,itself,0.1640024754079111
our,might,0.16902398234340793
our,none,0.2904031647224264
our,round,0.2351810588294345
our,should,0.1699928274908512
our,such,0.16694464908727982
our,themselves,0.18651451606246985
our,though,0.1498832902198448
our,until,0.16014125876887936
out,according,0.28307845140917465
out,ahead,0.17637544388105011
out,although,0.1611923500095925
out,around,0.16889826057165278
out,beneath,0.2293056568491915
out,beside,0.2031198825889664
out,both,0.15991754827480642
out,certain,0.23174118226369728
out,each,0.16934430241496343
out,either,0.19927738368571443
out,instead,0.27566408662656305
out,into,0.178222923645734
out,itself,0.24694398527836198
out,like,0.19775313148873877
out,many,0.15766386715349653
out,might,0.20201823788278664
out,nevertheless,0.22289925647294362
out,nobody,0.253997629111198
out,onto,0.18580992454002318
out,outside,0.16839471442637544
out,round,0.26477381656385196
out,should,0.18089292151183314
out,such,0.1894948200986885
out,therefore,0.16528307576369755
out,these,0.17060810974040502
out,though,0.15152131217442463
out,until,0.15652417100765453
out,various,0.16575645661029365
out,whilst,0.18968610042999093
out,within,0.1657048687990632
outside,beside,0.1496761037011158
over,although,0.18361343805242591
over,aside,0.16289733976822726
over,below,0.15532847640722924
over,beneath,0.15992611590259573
over,during,0.19619807059830696
over,however,0.22627868563494485
over,itself,0.25004973364696
over,like,0.1815490041720597
over,might,0.1963441259624707
over,next,0.15960680400601443
over,round,0.22529469809875852
over,though,0.22394830713923455
over,within,0.17383782709938253
over,would,0.16931111779981495
part,around,0.1520688883256091
part,aside,0.16113525307949925
part,can,0.1701609351232468
part,certain,0.19330632881118948
part,during,0.16021410732346425
part,themselves,0.1526382813677815
part,though,0.16670364279641564
past,certain,0.1932817290171387
past,either,0.22343310520077697
past,if,0.14946575033884585
past,like,0.18647232420849497
past,round,0.19253131210157276
past,such,0.16911740005804438
past,then,0.16264095648219853
past,though,0.23881725128993325
plenty,however,0.17700673974770026
plenty,like,0.16940120011769078
several,although,0.20429557077274466
several,besides,0.1648624337342
several,certain,0.23046891532922337
several,during,0.18175031153985957
several,many,0.1652962143609149
several,themselves,0.1611836390951126
several,these,0.15682548193465543
several,though,0.2244032343559223
several,would,0.15726726860988574
should,according,0.182183972260938
should,beneath,0.1621288132231725
should,certain,0.17835089223371647
should,during,0.1857660999947698
should,instead,0.18558083676224715
should,might,0.2350214065271355
should,much,0.15367581530873936
should,other,0.16059101010852608
should,should,0.1815554285527256
should,such,0.15144215952226622
should,then,0.1630706240397919
should,though,0.21375770190994256
should,wherever,0.2071762691564251
since,although,0.20401196308672692
since,like,0.21306619892280917
since,many,0.2033115795564879
since,since,0.16522052966825176
since,something,0.1660190688255436
since,such,0.19656847357102095
since,these,0.15590258481280453
so,bit,0.16409314794690352
so,around,0.21622136053850924
so,during,0.23208566558422752
so,failing,0.16553899128311092
so,however,0.16905359251755314
so,itself,0.25427002659807013
so,many,0.15964876215168736
so,may,0.16740388970120892
so,might,0.20908398147191007
so,nor,0.169920634742399
so,other,0.1531429393205053
so,round,0.17262866491542397
so,something,0.1559557948248836
so,themselves,0.2106460633102339
so,though,0.1796562117996091
so,used,0.1613508703550178
so,whatever,0.15316740365112136
so,within,0.1495407977331752
some,although,0.18398067430925458
some,beneath,0.15737284331799162
some,certain,0.1800338983889239
some,however,0.22613751460417478
some,instead,0.2581134028919929
some,itself,0.23851962309593816
some,like,0.1604548833710662
some,might,0.1792529710319973
some,nevertheless,0.24312277743425537
some,none,0.19517630000675654
some,round,0.22128364103753842
some,themselves,0.21782066657293736
some,though,0.20829737314673533
some,until,0.2275182243714367
